material_id,formula,model,score_status,energy_per_atom,score,score_type,model_identifier
wbm-1-15864,Cu1 F6 K1,M3GNet,scored,-1.5188292264938354,-1.5188292264938354,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-15962,F6 Mg1 Sc1,M3GNet,scored,-3.2429161071777344,-3.2429161071777344,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-15969,F6 Mg1 Tm1,M3GNet,scored,-3.443181276321411,-3.443181276321411,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16322,Ba1 F6 Sc1,M3GNet,scored,-3.0539467334747314,-3.0539467334747314,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16335,F6 Sc1 Zn1,M3GNet,scored,-2.8095970153808594,-2.8095970153808594,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16338,F6 Se1,M3GNet,scored,-0.09865200519561768,-0.09865200519561768,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16339,F6 Se1,M3GNet,scored,0.3940058946609497,0.3940058946609497,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16394,Cs1 F6 Ti1,M3GNet,scored,-2.6241915225982666,-2.6241915225982666,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16449,F6 Tm1 Zn1,M3GNet,scored,-2.9650144577026367,-2.9650144577026367,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16451,F6 Y1 Zn1,M3GNet,scored,-2.839040756225586,-2.839040756225586,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16534,F7 Na3 Sr1,M3GNet,scored,-2.6380391120910645,-2.6380391120910645,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16611,Ba1 Ca2 F8,M3GNet,scored,-3.008322238922119,-3.008322238922119,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-16618,Ba1 Cu2 F8,M3GNet,scored,-1.8064351081848145,-1.8064351081848145,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-18634,Br3 Er3 Ga1,M3GNet,scored,-1.5534361600875854,-1.5534361600875854,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-21043,Br4 Er2 H2,M3GNet,scored,-1.0197160243988037,-1.0197160243988037,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-21796,Gd2 I6,M3GNet,scored,-1.0495386123657227,-1.0495386123657227,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-23510,F6 Li2 Sc1,M3GNet,scored,-3.0115671157836914,-3.0115671157836914,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-24972,Ca2 F8 Li2,M3GNet,scored,-2.870600461959839,-2.870600461959839,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-29475,Br6 Mn2,M3GNet,scored,-0.4987903833389282,-0.4987903833389282,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-35252,Br6 Ni2,M3GNet,scored,-0.31552696228027344,-0.31552696228027344,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-45469,Br2 Er2 P1,M3GNet,scored,-1.4976898431777954,-1.4976898431777954,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-48434,I6 Ru2,M3GNet,scored,-0.2389988899230957,-0.2389988899230957,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-59200,Br10 V2,M3GNet,scored,-0.6214483976364136,-0.6214483976364136,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6237,Br6 Er2,M3GNet,scored,-1.2698023319244385,-1.2698023319244385,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6238,Br6 Er2,M3GNet,scored,-1.3000560998916626,-1.3000560998916626,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6239,Br6 Er2,M3GNet,scored,-1.3517024517059326,-1.3517024517059326,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6280,Br6 Pd2,M3GNet,scored,-0.32498717308044434,-0.32498717308044434,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6397,Br8 Ce2,M3GNet,scored,-1.1070557832717896,-1.1070557832717896,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6398,Br8 Ce2,M3GNet,scored,-1.0604143142700195,-1.0604143142700195,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6408,Br8 Eu2,M3GNet,scored,-0.9598527550697327,-0.9598527550697327,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6460,Br8 Sr2,M3GNet,scored,-0.9697377681732178,-0.9697377681732178,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6461,Br8 Sr2,M3GNet,scored,-1.0313270092010498,-1.0313270092010498,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6476,Br10 Hf2,M3GNet,scored,-0.9251329302787781,-0.9251329302787781,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-6491,Br6 Mo1,M3GNet,scored,-0.3744755983352661,-0.3744755983352661,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-9744,Cl8 Cs4,M3GNet,scored,-1.6971733570098877,-1.6971733570098877,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-9828,Cl8 Rb4,M3GNet,scored,-1.6108702421188354,-1.6108702421188354,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-1-9948,Cl6 Co2,M3GNet,scored,-0.6844494938850403,-0.6844494938850403,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10005,As1 Cl11,M3GNet,scored,-0.6959003210067749,-0.6959003210067749,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10006,Bi1 Cl11,M3GNet,scored,-0.7194440364837646,-0.7194440364837646,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10112,Ba2 Cl6,M3GNet,scored,-1.7250758409500122,-1.7250758409500122,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10119,Cl6 Co2,M3GNet,scored,-0.683625340461731,-0.683625340461731,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10219,Cl6 Ni2,M3GNet,scored,-0.7583720684051514,-0.7583720684051514,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10321,Ba2 Cl8,M3GNet,scored,-1.4167637825012207,-1.4167637825012207,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10322,Ba2 Cl8,M3GNet,scored,-1.341822862625122,-1.341822862625122,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10335,Cl8 Co2,M3GNet,scored,-0.7182314991950989,-0.7182314991950989,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10391,Cl8 Ni2,M3GNet,scored,-0.7451547384262085,-0.7451547384262085,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10407,Cl8 Sc2,M3GNet,scored,-1.6241283416748047,-1.6241283416748047,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-10414,Cl8 Sr2,M3GNet,scored,-1.4052873849868774,-1.4052873849868774,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15210,F8 Na2 Sr2,M3GNet,scored,-2.941377639770508,-2.941377639770508,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15292,Al1 Ca1 F6,M3GNet,scored,-3.1207306385040283,-3.1207306385040283,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15330,Ba1 Er1 F6,M3GNet,scored,-3.1449241638183594,-3.1449241638183594,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15331,Ba1 F6 Gd1,M3GNet,scored,-3.1068713665008545,-3.1068713665008545,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15335,Ba1 F6 Lu1,M3GNet,scored,-3.179086208343506,-3.179086208343506,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15340,Ba1 F6 Tm1,M3GNet,scored,-3.1472725868225098,-3.1472725868225098,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15347,Ca1 Eu1 F6,M3GNet,scored,-3.02188777923584,-3.02188777923584,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15348,Ca1 F6 Gd1,M3GNet,scored,-3.337481737136841,-3.337481737136841,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15384,Cd1 Er1 F6,M3GNet,scored,-2.7529282569885254,-2.7529282569885254,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15385,Cd1 F6 Gd1,M3GNet,scored,-2.751450300216675,-2.751450300216675,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15387,Cd1 F6 Ho1,M3GNet,scored,-2.717451810836792,-2.717451810836792,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15450,Cs2 F6 Nd1,M3GNet,scored,-2.647737979888916,-2.647737979888916,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15500,Cu1 F6 Rb1,M3GNet,scored,-1.5713895559310913,-1.5713895559310913,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15504,Cu1 F6,M3GNet,scored,-1.0655944347381592,-1.0655944347381592,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15853,Dy1 F6 Mg1,M3GNet,scored,-3.4413297176361084,-3.4413297176361084,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15854,Er1 F6 Mg1,M3GNet,scored,-3.446746349334717,-3.446746349334717,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15855,Eu1 F6 Mg1,M3GNet,scored,-3.118946075439453,-3.118946075439453,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15858,F6 Ho1 Mg1,M3GNet,scored,-3.426729202270508,-3.426729202270508,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-15864,F6 Lu1 Mg1,M3GNet,scored,-3.4203526973724365,-3.4203526973724365,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16012,Cu1 F6 Ni1,M3GNet,scored,-1.4194633960723877,-1.4194633960723877,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16430,Dy1 F6 Zn1,M3GNet,scored,-2.944439649581909,-2.944439649581909,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16431,Er1 F6 Zn1,M3GNet,scored,-2.9501941204071045,-2.9501941204071045,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16432,Eu1 F6 Zn1,M3GNet,scored,-2.6840362548828125,-2.6840362548828125,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16434,F6 Ho1 Zn1,M3GNet,scored,-2.910165548324585,-2.910165548324585,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16437,F6 Lu1 Zn1,M3GNet,scored,-2.9416310787200928,-2.9416310787200928,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16487,Cs1 F7 Tm2,M3GNet,scored,-3.378417491912842,-3.378417491912842,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-16572,Cu2 F8 Sr1,M3GNet,scored,-1.8738337755203247,-1.8738337755203247,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-18899,Br2 Er2 Ga2,M3GNet,scored,-1.0724440813064575,-1.0724440813064575,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-20289,Br2 Er2 Ge1,M3GNet,scored,-1.3792157173156738,-1.3792157173156738,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-20290,Br2 Er2 Ge1,M3GNet,scored,-1.3809518814086914,-1.3809518814086914,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-21738,Br4 Er4 H2,M3GNet,scored,-1.3169487714767456,-1.3169487714767456,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-21760,Br2 Er2 H2,M3GNet,scored,-1.1403989791870117,-1.1403989791870117,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-22291,Ce2 I8,M3GNet,scored,-0.7630198001861572,-0.7630198001861572,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-23645,Eu1 F6 Li2,M3GNet,scored,-2.8993167877197266,-2.8993167877197266,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-23646,F6 Gd1 Li2,M3GNet,scored,-3.088057041168213,-3.088057041168213,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-23675,Ca1 F8 Li2 Sr1,M3GNet,scored,-2.7358784675598145,-2.7358784675598145,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-24289,F8 Li2 Zn2,M3GNet,scored,-2.346611499786377,-2.346611499786377,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-24303,F6 Hf1 Li1,M3GNet,scored,-3.1885766983032227,-3.1885766983032227,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-24324,F6 Li1 Zr1,M3GNet,scored,-3.149289608001709,-3.149289608001709,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-25692,Br8 Mg2,M3GNet,scored,-0.8243195414543152,-0.8243195414543152,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-27624,Br6 Mn2,M3GNet,scored,-0.6880425810813904,-0.6880425810813904,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-27626,Br8 Mn2,M3GNet,scored,-0.49489903450012207,-0.49489903450012207,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-27627,Br10 Mn2,M3GNet,scored,-0.4514535665512085,-0.4514535665512085,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-38222,Cl11 P1,M3GNet,scored,-0.638264536857605,-0.638264536857605,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-38579,Gd2 I1 P1,M3GNet,scored,-1.0961570739746094,-1.0961570739746094,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-3984,As1 Br2 Er2,M3GNet,scored,-1.2568387985229492,-1.2568387985229492,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-4129,As1 Gd2 I1,M3GNet,scored,-1.1059703826904297,-1.1059703826904297,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-50812,Br8 V2,M3GNet,scored,-0.7415142059326172,-0.7415142059326172,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-6782,Br11 Sb1,M3GNet,scored,-0.26666998863220215,-0.26666998863220215,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-6859,Br6 Er4,M3GNet,scored,-1.601110816001892,-1.601110816001892,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-6860,Br6 Er2,M3GNet,scored,-1.269603967666626,-1.269603967666626,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-6861,Br6 Er2,M3GNet,scored,-1.3385136127471924,-1.3385136127471924,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-6996,Br8 Ce2,M3GNet,scored,-1.2209749221801758,-1.2209749221801758,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-2-7138,Br2 Er2,M3GNet,scored,-1.5863664150238037,-1.5863664150238037,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10123,Br2 Er1,M3GNet,scored,-1.5158385038375854,-1.5158385038375854,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10163,Br2 Er2 Sb1,M3GNet,scored,-1.4276448488235474,-1.4276448488235474,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10186,Br2 Er2 Sn1,M3GNet,scored,-1.399247407913208,-1.399247407913208,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10187,Br2 Er2 Sn1,M3GNet,scored,-1.4007443189620972,-1.4007443189620972,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10261,Br6 Er2,M3GNet,scored,-1.280544400215149,-1.280544400215149,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10304,Br6 Pb2,M3GNet,scored,-0.6088837385177612,-0.6088837385177612,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10473,Br8 Sr2,M3GNet,scored,-1.0958025455474854,-1.0958025455474854,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10531,Br6 Er1 Rb2,M3GNet,scored,-1.4571688175201416,-1.4571688175201416,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-10532,Br6 Er1 Rb2,M3GNet,scored,-1.4513592720031738,-1.4513592720031738,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-14800,Cl6 Pd2,M3GNet,scored,-0.7873852849006653,-0.7873852849006653,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-14956,Cl8 Pd2,M3GNet,scored,-0.7177878022193909,-0.7177878022193909,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-14957,Cl8 Pt2,M3GNet,scored,-0.7153069972991943,-0.7153069972991943,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-14960,Cl8 Rh2,M3GNet,scored,-0.7961010336875916,-0.7961010336875916,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-14961,Cl8 Ru2,M3GNet,scored,-0.9276382327079773,-0.9276382327079773,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-15116,Cl6 In1 Rb2,M3GNet,scored,-1.4883782863616943,-1.4883782863616943,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-16740,Br6 Co2,M3GNet,scored,-0.2540102005004883,-0.2540102005004883,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-21975,Ca1 F3,M3GNet,scored,-2.821134090423584,-2.821134090423584,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22056,Cs2 F4 Tm1,M3GNet,scored,-3.1658477783203125,-3.1658477783203125,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22091,Ca2 F8 K2,M3GNet,scored,-2.7897439002990723,-2.7897439002990723,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22113,Ba2 F8 Na2,M3GNet,scored,-2.796109199523926,-2.796109199523926,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22291,Ba1 Eu1 F6,M3GNet,scored,-2.899521589279175,-2.899521589279175,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22292,Ba1 Eu1 F6,M3GNet,scored,-2.859081745147705,-2.859081745147705,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22296,Ba1 F6 Hg1,M3GNet,scored,-1.8550653457641602,-1.8550653457641602,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22363,Cd1 Eu1 F6,M3GNet,scored,-2.5101547241210938,-2.5101547241210938,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22364,Cd1 Eu1 F6,M3GNet,scored,-2.487995147705078,-2.487995147705078,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22365,Cd1 F6 Gd1,M3GNet,scored,-2.748790740966797,-2.748790740966797,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22367,Cd1 F6 In1,M3GNet,scored,-1.9218945503234863,-1.9218945503234863,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22408,Co1 Cs1 F6,M3GNet,scored,-1.6218432188034058,-1.6218432188034058,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22580,Cs1 F6 Hg1,M3GNet,scored,-1.5883395671844482,-1.5883395671844482,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22727,Cd1 F6 Ga1,M3GNet,scored,-2.0115716457366943,-2.0115716457366943,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22962,F6 K1 Ti1,M3GNet,scored,-2.59035062789917,-2.59035062789917,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22990,F6 Ga1 Mg1,M3GNet,scored,-2.6057705879211426,-2.6057705879211426,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22991,F6 Gd1 Mg1,M3GNet,scored,-3.3048055171966553,-3.3048055171966553,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-22993,F6 In1 Mg1,M3GNet,scored,-2.4332706928253174,-2.4332706928253174,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23142,F6 Na1 Ni1,M3GNet,scored,-1.371293544769287,-1.371293544769287,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23147,F6 Na1 Rh1,M3GNet,scored,-1.588140606880188,-1.588140606880188,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23205,Cs1 F6 Ni1,M3GNet,scored,-1.233978509902954,-1.233978509902954,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23218,F6 In1 Ni1,M3GNet,scored,-1.8432872295379639,-1.8432872295379639,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23220,F6 La1 Ni1,M3GNet,scored,-2.574775218963623,-2.574775218963623,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23347,F6 Hg1 Rb1,M3GNet,scored,-1.541792631149292,-1.541792631149292,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23431,Ba1 F6 Sc1,M3GNet,scored,-3.2190208435058594,-3.2190208435058594,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23453,F6 Hg1 Sc1,M3GNet,scored,-2.41693115234375,-2.41693115234375,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23481,F6 Sc1 Sr1,M3GNet,scored,-3.2502262592315674,-3.2502262592315674,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23560,Eu1 F6 Sr1,M3GNet,scored,-2.9252748489379883,-2.9252748489379883,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23663,F6 Hg1 Tm1,M3GNet,scored,-2.485201358795166,-2.485201358795166,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23746,Ba1 F6 Zn1,M3GNet,scored,-2.502000093460083,-2.502000093460083,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23753,F6 Gd1 Zn1,M3GNet,scored,-2.815202236175537,-2.815202236175537,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23917,Ca1 F8 Lu1 Na2,M3GNet,scored,-3.19661545753479,-3.19661545753479,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-23931,Ca1 F8 Na2 Tm1,M3GNet,scored,-3.2046875953674316,-3.2046875953674316,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-33668,Ce2 I8,M3GNet,scored,-0.9101229310035706,-0.9101229310035706,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-34978,Br6 Er1 K3,M3GNet,scored,-1.4928289651870728,-1.4928289651870728,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-35118,Br6 Er1 K1 Rb2,M3GNet,scored,-1.5089783668518066,-1.5089783668518066,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
wbm-3-36021,Ba1 F8 Gd1 Li2,M3GNet,scored,-3.0256495475769043,-3.0256495475769043,formation_energy_per_atom_lower_is_more_stable,M3GNet-Eform-MP-2018.6.1
