denominator,label_view,metric,model_name,metric_value,rank
D5_full_complete,common_pool,precision,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,recall,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,balanced_accuracy,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,auroc,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,auprc,MP_common_pool_public_hull_rank,0.9999999999999999,2
D5_full_complete,common_pool,stable_yield@100,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,stable_yield@300,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,stable_yield@500,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,stable_yield@1000,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,stable_yield@5000,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,common_pool,stable_yield@10000,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,f1,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,precision,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,recall,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,balanced_accuracy,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,auroc,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,auprc,MP_common_pool_public_hull_rank,0.9999999999999999,5
D5_full_complete,consensus,stable_yield@100,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@300,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@500,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@1000,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@5000,MP_common_pool_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@10000,MP_common_pool_public_hull_rank,0.9487,1
D5_full_complete,uncertain,f1,MP_common_pool_public_hull_rank,0.4671328671328671,2
D5_full_complete,uncertain,precision,MP_common_pool_public_hull_rank,0.4671328671328671,2
D5_full_complete,uncertain,recall,MP_common_pool_public_hull_rank,0.4671328671328671,2
D5_full_complete,uncertain,balanced_accuracy,MP_common_pool_public_hull_rank,0.6019949701716176,2
D5_full_complete,uncertain,auroc,MP_common_pool_public_hull_rank,0.6869260710754552,2
D5_full_complete,uncertain,auprc,MP_common_pool_public_hull_rank,0.45935968923771203,2
D5_full_complete,uncertain,stable_yield@100,MP_common_pool_public_hull_rank,0.69,2
D5_full_complete,uncertain,stable_yield@300,MP_common_pool_public_hull_rank,0.5633333333333334,2
D5_full_complete,uncertain,stable_yield@500,MP_common_pool_public_hull_rank,0.57,2
D5_full_complete,uncertain,stable_yield@1000,MP_common_pool_public_hull_rank,0.507,2
D5_full_complete,uncertain,stable_yield@5000,MP_common_pool_public_hull_rank,0.4754,2
D5_full_complete,uncertain,stable_yield@10000,MP_common_pool_public_hull_rank,0.4888,2
D5_full_complete,audit_view,f1,MP_common_pool_public_hull_rank,0.5011067776957943,5
D5_full_complete,audit_view,precision,MP_common_pool_public_hull_rank,0.5011067776957943,5
D5_full_complete,audit_view,recall,MP_common_pool_public_hull_rank,0.5011067776957943,5
D5_full_complete,audit_view,balanced_accuracy,MP_common_pool_public_hull_rank,0.6638112145205017,5
D5_full_complete,audit_view,auroc,MP_common_pool_public_hull_rank,0.8476537507481812,5
D5_full_complete,audit_view,auprc,MP_common_pool_public_hull_rank,0.5294285232560952,5
D5_full_complete,audit_view,stable_yield@100,MP_common_pool_public_hull_rank,0.31,7
D5_full_complete,audit_view,stable_yield@300,MP_common_pool_public_hull_rank,0.43666666666666665,5
D5_full_complete,audit_view,stable_yield@500,MP_common_pool_public_hull_rank,0.43,5
D5_full_complete,audit_view,stable_yield@1000,MP_common_pool_public_hull_rank,0.493,5
D5_full_complete,audit_view,stable_yield@5000,MP_common_pool_public_hull_rank,0.5246,5
D5_full_complete,audit_view,stable_yield@10000,MP_common_pool_public_hull_rank,0.5112,5
D5_full_complete,mp_native,f1,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,precision,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,recall,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,balanced_accuracy,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,auroc,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,auprc,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,stable_yield@100,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,stable_yield@300,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,stable_yield@500,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,stable_yield@1000,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,stable_yield@5000,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,mp_native,stable_yield@10000,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,f1,MP_source_native_public_hull_rank,0.8113150767378875,3
D5_full_complete,alexmp20_native,precision,MP_source_native_public_hull_rank,0.8113150767378875,3
D5_full_complete,alexmp20_native,recall,MP_source_native_public_hull_rank,0.8113150767378875,3
D5_full_complete,alexmp20_native,balanced_accuracy,MP_source_native_public_hull_rank,0.8522435587292965,3
D5_full_complete,alexmp20_native,auroc,MP_source_native_public_hull_rank,0.9072459809846355,3
D5_full_complete,alexmp20_native,auprc,MP_source_native_public_hull_rank,0.7852760229350781,4
D5_full_complete,alexmp20_native,stable_yield@100,MP_source_native_public_hull_rank,0.86,4
D5_full_complete,alexmp20_native,stable_yield@300,MP_source_native_public_hull_rank,0.86,4
D5_full_complete,alexmp20_native,stable_yield@500,MP_source_native_public_hull_rank,0.856,4
D5_full_complete,alexmp20_native,stable_yield@1000,MP_source_native_public_hull_rank,0.865,4
D5_full_complete,alexmp20_native,stable_yield@5000,MP_source_native_public_hull_rank,0.807,4
D5_full_complete,alexmp20_native,stable_yield@10000,MP_source_native_public_hull_rank,0.8083,4
D5_full_complete,alex_pbe_native,f1,MP_source_native_public_hull_rank,0.7293498808251828,4
D5_full_complete,alex_pbe_native,precision,MP_source_native_public_hull_rank,0.7293498808251828,4
D5_full_complete,alex_pbe_native,recall,MP_source_native_public_hull_rank,0.7293498808251828,4
D5_full_complete,alex_pbe_native,balanced_accuracy,MP_source_native_public_hull_rank,0.7977494871974056,4
D5_full_complete,alex_pbe_native,auroc,MP_source_native_public_hull_rank,0.8797565953856523,3
D5_full_complete,alex_pbe_native,auprc,MP_source_native_public_hull_rank,0.7015775797568609,4
D5_full_complete,alex_pbe_native,stable_yield@100,MP_source_native_public_hull_rank,0.73,4
D5_full_complete,alex_pbe_native,stable_yield@300,MP_source_native_public_hull_rank,0.7833333333333333,4
D5_full_complete,alex_pbe_native,stable_yield@500,MP_source_native_public_hull_rank,0.772,4
D5_full_complete,alex_pbe_native,stable_yield@1000,MP_source_native_public_hull_rank,0.78,4
D5_full_complete,alex_pbe_native,stable_yield@5000,MP_source_native_public_hull_rank,0.7232,4
D5_full_complete,alex_pbe_native,stable_yield@10000,MP_source_native_public_hull_rank,0.7187,4
D5_full_complete,common_pool,f1,MP_source_native_public_hull_rank,0.8791702050224433,3
D5_full_complete,common_pool,precision,MP_source_native_public_hull_rank,0.8791702050224433,3
D5_full_complete,common_pool,recall,MP_source_native_public_hull_rank,0.8791702050224433,3
D5_full_complete,common_pool,balanced_accuracy,MP_source_native_public_hull_rank,0.8748509285868749,3
D5_full_complete,common_pool,auroc,MP_source_native_public_hull_rank,0.9439873543129268,3
D5_full_complete,common_pool,auprc,MP_source_native_public_hull_rank,0.9565783864226446,3
D5_full_complete,common_pool,stable_yield@100,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,common_pool,stable_yield@300,MP_source_native_public_hull_rank,0.9866666666666667,5
D5_full_complete,common_pool,stable_yield@500,MP_source_native_public_hull_rank,0.976,6
D5_full_complete,common_pool,stable_yield@1000,MP_source_native_public_hull_rank,0.987,5
D5_full_complete,common_pool,stable_yield@5000,MP_source_native_public_hull_rank,0.99,5
D5_full_complete,common_pool,stable_yield@10000,MP_source_native_public_hull_rank,0.9925,4
D5_full_complete,consensus,f1,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,precision,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,recall,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,balanced_accuracy,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,auroc,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,auprc,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@100,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@300,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@500,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@1000,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@5000,MP_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@10000,MP_source_native_public_hull_rank,0.9487,1
D5_full_complete,uncertain,f1,MP_source_native_public_hull_rank,0.3586178527354998,3
D5_full_complete,uncertain,precision,MP_source_native_public_hull_rank,0.3586178527354998,3
D5_full_complete,uncertain,recall,MP_source_native_public_hull_rank,0.3586178527354998,3
D5_full_complete,uncertain,balanced_accuracy,MP_source_native_public_hull_rank,0.5209437683276101,3
D5_full_complete,uncertain,auroc,MP_source_native_public_hull_rank,0.6147298041530879,3
D5_full_complete,uncertain,auprc,MP_source_native_public_hull_rank,0.3859920529972507,3
D5_full_complete,uncertain,stable_yield@100,MP_source_native_public_hull_rank,0.32,7
D5_full_complete,uncertain,stable_yield@300,MP_source_native_public_hull_rank,0.31666666666666665,7
D5_full_complete,uncertain,stable_yield@500,MP_source_native_public_hull_rank,0.322,6
D5_full_complete,uncertain,stable_yield@1000,MP_source_native_public_hull_rank,0.303,8
D5_full_complete,uncertain,stable_yield@5000,MP_source_native_public_hull_rank,0.3776,3
D5_full_complete,uncertain,stable_yield@10000,MP_source_native_public_hull_rank,0.3706,3
D5_full_complete,audit_view,f1,MP_source_native_public_hull_rank,0.6242226204279541,4
D5_full_complete,audit_view,precision,MP_source_native_public_hull_rank,0.6242226204279541,4
D5_full_complete,audit_view,recall,MP_source_native_public_hull_rank,0.6242226204279541,4
D5_full_complete,audit_view,balanced_accuracy,MP_source_native_public_hull_rank,0.7467751911611217,4
D5_full_complete,audit_view,auroc,MP_source_native_public_hull_rank,0.8984861813650026,4
D5_full_complete,audit_view,auprc,MP_source_native_public_hull_rank,0.6313722880340743,4
D5_full_complete,audit_view,stable_yield@100,MP_source_native_public_hull_rank,0.68,4
D5_full_complete,audit_view,stable_yield@300,MP_source_native_public_hull_rank,0.6833333333333333,4
D5_full_complete,audit_view,stable_yield@500,MP_source_native_public_hull_rank,0.678,4
D5_full_complete,audit_view,stable_yield@1000,MP_source_native_public_hull_rank,0.697,4
D5_full_complete,audit_view,stable_yield@5000,MP_source_native_public_hull_rank,0.6224,4
D5_full_complete,audit_view,stable_yield@10000,MP_source_native_public_hull_rank,0.6294,4
D5_full_complete,mp_native,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8424730467190203,2
D5_full_complete,mp_native,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8424730467190203,2
D5_full_complete,mp_native,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8424730467190203,2
D5_full_complete,mp_native,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8668052121329085,2
D5_full_complete,mp_native,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9175196603371432,2
D5_full_complete,mp_native,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.8678190308146192,2
D5_full_complete,mp_native,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.92,4
D5_full_complete,mp_native,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.9333333333333333,4
D5_full_complete,mp_native,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.928,4
D5_full_complete,mp_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.927,3
D5_full_complete,mp_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9,3
D5_full_complete,mp_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9094,3
D5_full_complete,alexmp20_native,f1,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,precision,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,recall,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alexmp20_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,alex_pbe_native,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8141694748089093,2
D5_full_complete,alex_pbe_native,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8141694748089093,2
D5_full_complete,alex_pbe_native,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8141694748089093,2
D5_full_complete,alex_pbe_native,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8611331887498737,2
D5_full_complete,alex_pbe_native,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9182899493978827,2
D5_full_complete,alex_pbe_native,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.7928081057673634,3
D5_full_complete,alex_pbe_native,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.82,3
D5_full_complete,alex_pbe_native,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.8566666666666667,3
D5_full_complete,alex_pbe_native,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.852,3
D5_full_complete,alex_pbe_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.856,3
D5_full_complete,alex_pbe_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8002,3
D5_full_complete,alex_pbe_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8155,3
D5_full_complete,common_pool,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_full_complete,common_pool,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_full_complete,common_pool,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_full_complete,common_pool,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8421814922742117,4
D5_full_complete,common_pool,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.920330271998194,4
D5_full_complete,common_pool,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9345045401036459,5
D5_full_complete,common_pool,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.98,6
D5_full_complete,common_pool,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.98,6
D5_full_complete,common_pool,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.984,5
D5_full_complete,common_pool,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.986,6
D5_full_complete,common_pool,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9776,6
D5_full_complete,common_pool,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9838,5
D5_full_complete,consensus,f1,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,precision,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,recall,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_full_complete,consensus,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9487,1
D5_full_complete,uncertain,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.2842451665981078,10
D5_full_complete,uncertain,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.2842451665981078,10
D5_full_complete,uncertain,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.2842451665981078,10
D5_full_complete,uncertain,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.4653938923101858,10
D5_full_complete,uncertain,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.5706400931576465,4
D5_full_complete,uncertain,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.34619313316807776,4
D5_full_complete,uncertain,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.26,9
D5_full_complete,uncertain,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.26666666666666666,10
D5_full_complete,uncertain,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.266,10
D5_full_complete,uncertain,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.253,10
D5_full_complete,uncertain,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.3228,7
D5_full_complete,uncertain,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.2829,10
D5_full_complete,audit_view,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.7122377990934964,3
D5_full_complete,audit_view,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.7122377990934964,3
D5_full_complete,audit_view,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.7122377990934964,3
D5_full_complete,audit_view,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8060859107629347,3
