candidate_id,pipeline_name,formula,candidate_reduced_formula,chemical_system,matched_to_sourceaware,formula_overlap_with_sourceaware,formula_sourceaware_row_count,formula_support_status,formula_sourceaware_mp_examples
pgcgm-173792864e897d51,PGCGM_public_safe_generated_pool,Cd2Pb4Se,Cd2Pb4Se,Cd-Pb-Se,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-10092e47eaec13de,PGCGM_public_safe_generated_pool,Rb2TaI,Rb2TaI,I-Rb-Ta,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d8dbf653a1da7708,PGCGM_public_safe_generated_pool,YHgI,YHgI,Hg-I-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-3d07927e0c84c450,PGCGM_public_safe_generated_pool,Mo3HS3,Mo3HS3,H-Mo-S,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1040e2b7071da7cf,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8b6b8d83294edcfe,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-af471c3f42671135,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8817b70f66e7effb,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-eec6010459466918,PGCGM_public_safe_generated_pool,Cd2PtBr,Cd2PtBr,Br-Cd-Pt,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5b878a93b79ef0cc,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-c3b981ee739d7b3a,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1b209e3754543cf8,PGCGM_public_safe_generated_pool,CaScNb,CaScNb,Ca-Nb-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6fe4cebd2f675d2c,PGCGM_public_safe_generated_pool,Y(VPb)2,Y(VPb)2,Pb-V-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d0e11c4680c53a3b,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4f0dfbfd376e56c8,PGCGM_public_safe_generated_pool,MoWS,MoWS,Mo-S-W,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9c3a075396ed465f,PGCGM_public_safe_generated_pool,Rb(NiAs)2,Rb(NiAs)2,As-Ni-Rb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0e2f76eeba97812f,PGCGM_public_safe_generated_pool,Hf(Au2C)2,Hf(Au2C)2,Au-C-Hf,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0dfa3e32427a878c,PGCGM_public_safe_generated_pool,Zn(SbC)4,Zn(SbC)4,C-Sb-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-29076c7e70755cd8,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-f3099a4853eeba50,PGCGM_public_safe_generated_pool,Ca2Cd2Sn,Ca2Cd2Sn,Ca-Cd-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-49ecebd02959fdbc,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d01f3e53bc6f50d6,PGCGM_public_safe_generated_pool,Rb(ScOs)4,Rb(ScOs)4,Os-Rb-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-efeb563b37220c65,PGCGM_public_safe_generated_pool,GaSnSb,GaSnSb,Ga-Sb-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-a730ad3cc0530762,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-fe380cef694e6c8a,PGCGM_public_safe_generated_pool,SbMoPt,SbMoPt,Mo-Pt-Sb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5056e2f90bfba34f,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8ceb973914c22b36,PGCGM_public_safe_generated_pool,TiMnP,TiMnP,Mn-P-Ti,False,True,1,formula_only_overlap_no_label_assignment,mp-1206854
pgcgm-d7dce1434bf57dd8,PGCGM_public_safe_generated_pool,YIr2I,YIr2I,I-Ir-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8ac35f4cd1f4e383,PGCGM_public_safe_generated_pool,Nb(GePd)2,Nb(GePd)2,Ge-Nb-Pd,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9ceb6c7bd0629e85,PGCGM_public_safe_generated_pool,Ta(NbAu)2,Ta(NbAu)2,Au-Nb-Ta,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d089f044ee53636b,PGCGM_public_safe_generated_pool,BHPb4,BHPb4,B-H-Pb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8c31cd632a4bd3d7,PGCGM_public_safe_generated_pool,Be2Sn2Au,Be2Sn2Au,Au-Be-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-f0a0c7bc5e3aefe8,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4d3e88e53a57fb87,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-c97fdb94d3f0b9f9,PGCGM_public_safe_generated_pool,PdRhS,PdRhS,Pd-Rh-S,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5c268b6121d9bf4b,PGCGM_public_safe_generated_pool,Sn4SbCl4,Sn4SbCl4,Cl-Sb-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ee75a2a3adcd5c2d,PGCGM_public_safe_generated_pool,Sc4Rh4I,Sc4Rh4I,I-Rh-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-3e546e269ea9acd5,PGCGM_public_safe_generated_pool,As4W2F,As4W2F,As-F-W,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-7d107966784fe120,PGCGM_public_safe_generated_pool,HgBiPt,HgBiPt,Bi-Hg-Pt,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-7d77a37246c3deb5,PGCGM_public_safe_generated_pool,Be2SnAu2,Be2SnAu2,Au-Be-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-7bd82bf156289fc7,PGCGM_public_safe_generated_pool,NaIn2Fe,NaIn2Fe,Fe-In-Na,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8ee2c613c4a03450,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-a19ea0fa6d060c9a,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1e78c64a95843cf3,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1ee5332c097d7f7a,PGCGM_public_safe_generated_pool,SrCrCd,SrCrCd,Cd-Cr-Sr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-38bb518d0bec5382,PGCGM_public_safe_generated_pool,ZnHIr2,ZnHIr2,H-Ir-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4bad8bd8142b7fdc,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-32ea7b912b42b694,PGCGM_public_safe_generated_pool,Tl(ZnCu)4,Tl(ZnCu)4,Cu-Tl-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-65a49262c3bb9925,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-fcd0740e974a0d83,PGCGM_public_safe_generated_pool,Li2MgMn2,Li2MgMn2,Li-Mg-Mn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-47c6f5541d06ae06,PGCGM_public_safe_generated_pool,InNi2Bi,InNi2Bi,Bi-In-Ni,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-fa00262185140273,PGCGM_public_safe_generated_pool,RbTlAg,RbTlAg,Ag-Rb-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ef047f5362fbd934,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-161eff0db8833680,PGCGM_public_safe_generated_pool,Na2Ga2Ru,Na2Ga2Ru,Ga-Na-Ru,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6bb22cbe106c5170,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-add5bee12add71cd,PGCGM_public_safe_generated_pool,Ti2ReSi2,Ti2ReSi2,Re-Si-Ti,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-112bc0c2dfa23c21,PGCGM_public_safe_generated_pool,Zr(TlGe2)2,Zr(TlGe2)2,Ge-Tl-Zr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4968599a31d2b938,PGCGM_public_safe_generated_pool,Na2Fe2Br,Na2Fe2Br,Br-Fe-Na,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-24ece1531532ce51,PGCGM_public_safe_generated_pool,BaBeB,BaBeB,B-Ba-Be,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-7256584cf1f61fb3,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-a3ccb63f4ea77b01,PGCGM_public_safe_generated_pool,ReWI,ReWI,I-Re-W,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1a5ee3f31183b5a9,PGCGM_public_safe_generated_pool,CuSiNi,CuSiNi,Cu-Ni-Si,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-b48f0d1c476f62e0,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-29e1e0fbf5cd8ebb,PGCGM_public_safe_generated_pool,Sc(VIr)2,Sc(VIr)2,Ir-Sc-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-57e37de5ea4d51bd,PGCGM_public_safe_generated_pool,ZnSnGe,ZnSnGe,Ge-Sn-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ae9149728765f5e8,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ce7db92aaf8cef46,PGCGM_public_safe_generated_pool,Rb2CaRe2,Rb2CaRe2,Ca-Rb-Re,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-87f4038fb4998089,PGCGM_public_safe_generated_pool,ScBeRh2,ScBeRh2,Be-Rh-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-95eede27eabc8a4b,PGCGM_public_safe_generated_pool,CrTeSe,CrTeSe,Cr-Se-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-785bd3a53ac94144,PGCGM_public_safe_generated_pool,Rb2Y2N,Rb2Y2N,N-Rb-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-90fb1cb069cdca2a,PGCGM_public_safe_generated_pool,Sr2MoH2,Sr2MoH2,H-Mo-Sr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4f264323141a0d42,PGCGM_public_safe_generated_pool,Ni2TeAu2,Ni2TeAu2,Au-Ni-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5ca047f49e522d69,PGCGM_public_safe_generated_pool,Si2AsS2,Si2AsS2,As-S-Si,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-a77603228fbe9b38,PGCGM_public_safe_generated_pool,NbReS,NbReS,Nb-Re-S,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-f28aa26a9fa3aec9,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-db0a703024ae5362,PGCGM_public_safe_generated_pool,ScCrCu,ScCrCu,Cr-Cu-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5de53de164118aa4,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-382fc7550fee5a3e,PGCGM_public_safe_generated_pool,Al(RhBr)2,Al(RhBr)2,Al-Br-Rh,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-35021c8f0a10babe,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-aa58cc905b7f209d,PGCGM_public_safe_generated_pool,Nb2S2N,Nb2S2N,N-Nb-S,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-afd42b1635f2411f,PGCGM_public_safe_generated_pool,TePBr2,TePBr2,Br-P-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-423e55c803bbd083,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4ddb6e420628ed31,PGCGM_public_safe_generated_pool,LiCF,LiCF,C-F-Li,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-60475e61360194a3,PGCGM_public_safe_generated_pool,Zn4CdAg2,Zn4CdAg2,Ag-Cd-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5962aa91e0bff1d0,PGCGM_public_safe_generated_pool,Ca2GeI,Ca2GeI,Ca-Ge-I,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ff763978fa13b1b1,PGCGM_public_safe_generated_pool,YCdAu,YCdAu,Au-Cd-Y,False,True,1,formula_only_overlap_no_label_assignment,mp-1206674
pgcgm-b28256ac79fed958,PGCGM_public_safe_generated_pool,LiZrMo,LiZrMo,Li-Mo-Zr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d62aaf33938afc4c,PGCGM_public_safe_generated_pool,ZrWS,ZrWS,S-W-Zr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1e9d5055aeb5e72c,PGCGM_public_safe_generated_pool,TeMoCl,TeMoCl,Cl-Mo-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-115a152c9d9e38a8,PGCGM_public_safe_generated_pool,TlNiAg,TlNiAg,Ag-Ni-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ae000987d0b87cff,PGCGM_public_safe_generated_pool,Fe2Pb4Au,Fe2Pb4Au,Au-Fe-Pb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-2ba6b53cecbfff39,PGCGM_public_safe_generated_pool,ZrTl2N,ZrTl2N,N-Tl-Zr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4bf62ec86e941389,PGCGM_public_safe_generated_pool,Cd2BiC2,Cd2BiC2,Bi-C-Cd,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5f096f0ee45fbe2b,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-46d7ed2693648ea4,PGCGM_public_safe_generated_pool,RbTaAu,RbTaAu,Au-Rb-Ta,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-29f499025f2e63c3,PGCGM_public_safe_generated_pool,YZnMo,YZnMo,Mo-Y-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-028c35ca9f6b47b6,PGCGM_public_safe_generated_pool,Ga4Rh4W,Ga4Rh4W,Ga-Rh-W,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-63797322276c1714,PGCGM_public_safe_generated_pool,Be(Cd2Sb)2,Be(Cd2Sb)2,Be-Cd-Sb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0b585cb8d8e465a3,PGCGM_public_safe_generated_pool,RbHO,RbHO,H-O-Rb,False,True,3,formula_only_overlap_no_label_assignment,mp-626620;mp-626721;mp-756182
pgcgm-530b9350b9eab6fc,PGCGM_public_safe_generated_pool,SrTeI,SrTeI,I-Sr-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-bd6c42856667c451,PGCGM_public_safe_generated_pool,In2Ni2Bi,In2Ni2Bi,Bi-In-Ni,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-772a5b106dfe7c9c,PGCGM_public_safe_generated_pool,BiTe2O,BiTe2O,Bi-O-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5b3a7190cad2dd4c,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6ab4753a9c3285a4,PGCGM_public_safe_generated_pool,Be2Tl2P,Be2Tl2P,Be-P-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5b16a584e0ac8b9d,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6b53826a7e0b3e0f,PGCGM_public_safe_generated_pool,K2CdSn2,K2CdSn2,Cd-K-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-65cac96485093201,PGCGM_public_safe_generated_pool,VCrBi,VCrBi,Bi-Cr-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-92b7399a999c680d,PGCGM_public_safe_generated_pool,Zn2TcBi4,Zn2TcBi4,Bi-Tc-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1c8d9423a5618854,PGCGM_public_safe_generated_pool,BeBiOs,BeBiOs,Be-Bi-Os,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-02c1ca169a67c393,PGCGM_public_safe_generated_pool,BaMnCu,BaMnCu,Ba-Cu-Mn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ad9ec6da706c9465,PGCGM_public_safe_generated_pool,Ge2HSe,Ge2HSe,Ge-H-Se,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d59ca1c2d9ca85d1,PGCGM_public_safe_generated_pool,Ga2AsN2,Ga2AsN2,As-Ga-N,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-769db016facd7ddc,PGCGM_public_safe_generated_pool,Y2V2Pb,Y2V2Pb,Pb-V-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-c06a9c0f36bf0c86,PGCGM_public_safe_generated_pool,Zn4In8Si,Zn4In8Si,In-Si-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-78e0ca6d1cc55cd2,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-83b07e828e561055,PGCGM_public_safe_generated_pool,CsSnP,CsSnP,Cs-P-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-194b4c2499cda33e,PGCGM_public_safe_generated_pool,Zn4Si4Au,Zn4Si4Au,Au-Si-Zn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-eed598085a69152c,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6dc0247b3d9acd6d,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4dadc222a7a4322b,PGCGM_public_safe_generated_pool,TaBeAl,TaBeAl,Al-Be-Ta,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5ec6a6c2e0ea7926,PGCGM_public_safe_generated_pool,Li2AsN2,Li2AsN2,As-Li-N,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-83bee101db8ed292,PGCGM_public_safe_generated_pool,Ba2Tc2Sn,Ba2Tc2Sn,Ba-Sn-Tc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-a79084dce8dac79d,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-e23b0469409f8032,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6fcb37f58659da3e,PGCGM_public_safe_generated_pool,Ba4HfAs4,Ba4HfAs4,As-Ba-Hf,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4c76926212e70c81,PGCGM_public_safe_generated_pool,S2IBr2,S2IBr2,Br-I-S,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-42b12c908a9d391b,PGCGM_public_safe_generated_pool,InPN,InPN,In-N-P,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4fd70dcb1053ac7e,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5a1098552bca6de8,PGCGM_public_safe_generated_pool,Co2Sn2N,Co2Sn2N,Co-N-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d1392b735aa75c99,PGCGM_public_safe_generated_pool,CaV2C,CaV2C,C-Ca-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-134ef4f54bc75b5e,PGCGM_public_safe_generated_pool,TaInB,TaInB,B-In-Ta,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-e9c4bf79947d83c0,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-bf7c488a5f0c9fd7,PGCGM_public_safe_generated_pool,CoSbN,CoSbN,Co-N-Sb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-639cc68dfc67ea12,PGCGM_public_safe_generated_pool,LiGeBi,LiGeBi,Bi-Ge-Li,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-183fa0ff1c5261cd,PGCGM_public_safe_generated_pool,Mg4SbI4,Mg4SbI4,I-Mg-Sb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-398aab07b4be6b7e,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-26b720ac26ebbbbe,PGCGM_public_safe_generated_pool,Sc8PdBr4,Sc8PdBr4,Br-Pd-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d4b3ccc64cb9ff99,PGCGM_public_safe_generated_pool,YOsF,YOsF,F-Os-Y,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-af84376b1335fe54,PGCGM_public_safe_generated_pool,AgTeO,AgTeO,Ag-O-Te,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-f972dd348fb901e1,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-28349caf0cf359b4,PGCGM_public_safe_generated_pool,Pb2SeF2,Pb2SeF2,F-Pb-Se,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-4d8cbb5d18f5fdc7,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-f0a32deaf754b0a8,PGCGM_public_safe_generated_pool,Zr4ScTa4,Zr4ScTa4,Sc-Ta-Zr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-30ab2d473e1ad0cb,PGCGM_public_safe_generated_pool,Nb2Tl2O,Nb2Tl2O,Nb-O-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-99b8812adfa146bb,PGCGM_public_safe_generated_pool,K2Tl2Co,K2Tl2Co,Co-K-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9640e44bc365a8b7,PGCGM_public_safe_generated_pool,Cs(BaSi)4,Cs(BaSi)4,Ba-Cs-Si,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-e1e29e6e11c75f75,PGCGM_public_safe_generated_pool,Ca4HgMo4,Ca4HgMo4,Ca-Hg-Mo,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-98deaff1bd72ec8f,PGCGM_public_safe_generated_pool,Al2CrSn2,Al2CrSn2,Al-Cr-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-418fbe005ae0e027,PGCGM_public_safe_generated_pool,VTcGe,VTcGe,Ge-Tc-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-c084d6574e02b05b,PGCGM_public_safe_generated_pool,Ga4NiRh4,Ga4NiRh4,Ga-Ni-Rh,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-d5964025e8796c90,PGCGM_public_safe_generated_pool,NbAgGe,NbAgGe,Ag-Ge-Nb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-62a9cf30146fc936,PGCGM_public_safe_generated_pool,Tl2SiI2,Tl2SiI2,I-Si-Tl,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9cd0f35c5a43b95d,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-46994883fcc702dd,PGCGM_public_safe_generated_pool,Ge2Sb2Au,Ge2Sb2Au,Au-Ge-Sb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ca696394d2643388,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-03565fdc8d8731d6,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ec22cf274a415d38,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ab58d65bd5a11739,PGCGM_public_safe_generated_pool,NiAsW,NiAsW,As-Ni-W,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-ec1afefdf541bcb1,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0fb191957514ff1c,PGCGM_public_safe_generated_pool,Li3Ni3H,Li3Ni3H,H-Li-Ni,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9f16fa22a58d6e91,PGCGM_public_safe_generated_pool,CrFeAu,CrFeAu,Au-Cr-Fe,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0b9a7b7bbbd8c61a,PGCGM_public_safe_generated_pool,ScFeI,ScFeI,Fe-I-Sc,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5f7f934ed8e5817b,PGCGM_public_safe_generated_pool,Rb(LiB)2,Rb(LiB)2,B-Li-Rb,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-8778eb1b9c08d60c,PGCGM_public_safe_generated_pool,Cs2Hg2Bi,Cs2Hg2Bi,Bi-Cs-Hg,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6753fad0ed723e50,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-6363fd9c08e3a697,PGCGM_public_safe_generated_pool,VTcBr,VTcBr,Br-Tc-V,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-67c833285bee7e16,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-1e467850affa5630,PGCGM_public_safe_generated_pool,ZrSiF,ZrSiF,F-Si-Zr,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-b9930f5b4e3c27b8,PGCGM_public_safe_generated_pool,Cd(SnB)2,Cd(SnB)2,B-Cd-Sn,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-266fd9aa0f99f21e,PGCGM_public_safe_generated_pool,TiFeN,TiFeN,Fe-N-Ti,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-5049886a96985073,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-9b8f68fb89b5505e,PGCGM_public_safe_generated_pool,Hf4NiW4,Hf4NiW4,Hf-Ni-W,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-3fb710e21c5ef864,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-e63b81ae99b08814,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-115fa6c809f1d130,PGCGM_public_safe_generated_pool,,,,False,False,0,no_formula_overlap_no_label_assignment,
pgcgm-0f5a8042175e9b83,PGCGM_public_safe_generated_pool,Rb4TiCu4,Rb4TiCu4,Cu-Rb-Ti,False,False,0,no_formula_overlap_no_label_assignment,
